-1.083	1.465	-3.405	-2.845	4.181	0.684	2.972	1.835	-2.359	-1.417	
0.275	-0.783	1.802	1.441	-2.114	-0.104	-1.303	-0.942	1.023	0.652	
-0.718	1.198	-2.632	-2.474	3.372	0.724	2.379	1.543	-2.010	-1.256	
-1.068	1.268	-3.310	-2.785	4.048	0.629	2.967	1.854	-2.271	-1.334	
1.396	-1.615	3.883	3.528	-5.065	-0.903	-3.540	-2.316	2.938	1.716	
-0.998	1.493	-3.419	-3.196	4.308	0.933	3.049	2.084	-2.594	-1.542	
2.896	-4.585	11.023	9.697	-13.619	-2.249	-9.394	-6.485	7.651	4.856	
0.529	-0.391	0.857	0.835	-1.226	-0.403	-0.975	-0.561	0.956	0.458	
-1.142	2.147	-5.236	-4.608	6.454	1.094	4.286	3.141	-3.641	-2.351	
-0.968	1.440	-3.352	-2.951	4.324	0.460	2.788	2.057	-2.297	-1.435	
