4.509	4.948	1.608	-7.248	-5.466	-5.891	1.468	-0.058	6.204	0.144	
1.974	2.141	0.728	-3.076	-2.371	-2.596	0.627	0.020	2.621	0.033	
-0.977	-1.298	-0.513	1.882	1.340	1.397	-0.306	0.056	-1.547	-0.051	
-3.999	-4.443	-1.451	6.472	4.892	5.292	-1.325	-0.033	-5.520	-0.076	
-2.386	-2.594	-0.839	3.732	2.919	3.067	-0.802	0.017	-3.160	-0.073	
0.710	0.860	0.230	-1.188	-0.985	-0.973	0.264	-0.041	1.081	0.107	
3.142	4.023	1.226	-5.564	-4.121	-4.358	1.138	0.001	4.582	0.113	
-5.405	-6.442	-1.998	9.100	6.826	7.285	-1.851	0.098	-7.712	-0.164	
0.715	0.946	0.404	-1.419	-1.017	-1.044	0.280	-0.091	1.191	0.068	
3.478	3.940	1.266	-5.627	-4.230	-4.541	1.123	0.029	4.757	-0.024	
