<<<<<<< HEAD
1.000	3.000	-2.000	-6.000	0.000	4.000	0.000	-1.000	1.000	-4.000	
7.000	1.000	2.000	4.000	4.000	-8.000	1.000	-4.000	-1.000	1.000	
-1.000	4.000	-9.000	-8.000	3.000	0.000	0.000	6.000	-3.000	0.000	
-2.000	0.000	-2.000	7.000	5.000	4.000	8.000	9.000	4.000	2.000	
-4.000	7.000	5.000	0.000	2.000	9.000	-6.000	0.000	6.000	-2.000	
-1.000	-1.000	-4.000	-5.000	-5.000	0.000	1.000	5.000	-7.000	7.000	
-9.000	6.000	-3.000	-1.000	-1.000	-3.000	1.000	2.000	-7.000	-2.000	
5.000	1.000	6.000	0.000	0.000	6.000	3.000	-8.000	3.000	0.000	
-1.000	-3.000	5.000	-2.000	7.000	5.000	-5.000	2.000	8.000	-1.000	
-1.000	3.000	-2.000	-1.000	4.000	8.000	2.000	-1.000	-4.000	3.000	
=======
0.000	-2.000	2.000	-2.000	-5.000	5.000	3.000	1.000	7.000	0.000	
3.000	3.000	1.000	2.000	2.000	-5.000	1.000	-8.000	-3.000	-7.000	
-2.000	-1.000	0.000	-6.000	-9.000	-1.000	4.000	-4.000	8.000	-6.000	
5.000	0.000	-3.000	-1.000	-8.000	-2.000	5.000	-4.000	-4.000	0.000	
-6.000	3.000	0.000	2.000	3.000	-6.000	0.000	1.000	-3.000	-1.000	
-3.000	-3.000	-7.000	-3.000	2.000	1.000	6.000	-6.000	0.000	4.000	
7.000	5.000	0.000	5.000	3.000	1.000	-3.000	3.000	-10.000	2.000	
-9.000	4.000	10.000	3.000	3.000	2.000	-1.000	-4.000	7.000	0.000	
-5.000	-6.000	-8.000	4.000	2.000	-4.000	-3.000	7.000	1.000	6.000	
2.000	1.000	1.000	-4.000	2.000	3.000	0.000	-2.000	-7.000	4.000	
>>>>>>> be0b38c9e5485f06bc3fe10ac23a6eaf18a4049f
