0.781	-0.257	-1.090	-1.527	-0.662	0.961	-0.464	-0.524	1.202	0.898	
-0.695	0.509	-1.239	-2.554	-0.080	1.960	-1.811	-2.221	1.615	3.279	
1.546	-1.025	1.782	3.994	-0.030	-3.312	3.069	3.898	-2.346	-5.631	
-0.378	0.215	0.171	0.030	0.227	0.067	-0.085	-0.257	-0.129	0.186	
0.421	-0.233	0.146	0.532	-0.111	-0.442	0.538	0.735	-0.316	-0.962	
0.127	-0.144	0.585	1.243	0.192	-0.933	0.798	0.924	-0.800	-1.374	
0.455	-0.405	0.352	0.712	-0.089	-0.666	0.719	0.880	-0.351	-1.290	
-1.307	0.732	-0.291	-1.148	0.374	1.249	-1.484	-1.806	0.563	2.534	
-0.316	0.244	0.055	0.041	0.074	0.078	-0.173	-0.189	-0.090	0.345	
-0.107	0.133	-0.665	-1.388	-0.114	0.978	-0.821	-1.055	0.817	1.590	
