167.000	87.000	139.000	217.000	118.000	168.000	202.000	207.000	235.000	196.000	
248.000	211.000	259.000	277.000	120.000	289.000	357.000	338.000	370.000	306.000	
313.000	266.000	317.000	333.000	220.000	368.000	411.000	441.000	427.000	354.000	
244.000	156.000	250.000	273.000	68.000	251.000	300.000	309.000	375.000	328.000	
190.000	203.000	238.000	215.000	198.000	230.000	245.000	304.000	285.000	268.000	
311.000	290.000	339.000	352.000	254.000	400.000	370.000	449.000	399.000	389.000	
313.000	256.000	384.000	377.000	215.000	304.000	375.000	474.000	438.000	463.000	
233.000	207.000	267.000	270.000	112.000	257.000	357.000	322.000	415.000	337.000	
142.000	99.000	148.000	157.000	99.000	141.000	195.000	211.000	194.000	185.000	
305.000	287.000	337.000	362.000	211.000	388.000	403.000	438.000	400.000	398.000	
