-0.061	0.006	0.113	-0.000	0.137	0.018	-0.016	-0.319	0.095	0.151	
0.071	-0.060	-0.008	0.050	-0.059	0.009	-0.012	0.045	0.052	-0.072	
0.056	-0.031	-0.051	-0.008	-0.089	-0.062	-0.081	0.213	-0.001	0.079	
-0.021	-0.025	-0.029	-0.005	0.040	0.071	-0.000	0.003	0.076	-0.111	
-0.087	0.127	0.091	-0.012	-0.015	0.156	0.022	-0.124	-0.098	-0.080	
0.045	0.062	-0.074	0.022	0.014	-0.029	-0.050	0.044	-0.001	-0.075	
0.026	0.051	-0.114	0.015	-0.119	-0.229	-0.106	0.430	-0.011	-0.076	
-0.018	0.040	0.104	-0.107	0.048	0.138	0.105	-0.181	-0.075	-0.008	
-0.002	-0.131	0.024	0.074	0.076	-0.032	0.120	-0.069	-0.069	0.065	
0.026	-0.006	-0.094	0.006	-0.058	-0.017	0.043	0.104	0.026	0.018	
