0.365	0.594	-0.093	-0.656	0.198	0.255	-0.296	-0.565	0.313	-0.010	
-0.109	-0.078	0.039	0.094	-0.001	-0.097	0.118	0.155	-0.087	0.004	
-0.137	-0.317	0.131	0.354	-0.064	-0.072	-0.093	0.304	-0.166	-0.053	
-0.111	-0.209	0.028	0.376	0.022	-0.152	0.098	0.197	-0.273	-0.050	
0.030	0.001	0.116	-0.043	-0.046	0.002	-0.154	-0.012	0.040	0.063	
-0.123	-0.259	-0.005	0.287	0.035	-0.078	0.128	0.189	-0.222	0.035	
0.133	0.133	-0.098	-0.143	-0.096	0.026	0.140	-0.083	0.114	-0.022	
0.155	0.220	0.079	-0.226	0.201	0.168	-0.266	-0.337	0.086	-0.089	
0.103	0.202	-0.171	-0.222	0.011	0.042	0.064	-0.183	0.244	0.002	
-0.294	-0.298	-0.003	0.309	-0.195	-0.103	0.201	0.377	-0.096	0.098	
