11.000	14.000	7.000	17.000	12.000	9.000	9.000	16.000	8.000	10.000	
15.000	6.000	13.000	13.000	14.000	7.000	14.000	8.000	13.000	14.000	
13.000	8.000	13.000	8.000	19.000	8.000	12.000	8.000	4.000	1.000	
13.000	5.000	20.000	11.000	7.000	8.000	11.000	1.000	8.000	20.000	
3.000	6.000	6.000	3.000	16.000	16.000	6.000	8.000	12.000	17.000	
8.000	11.000	11.000	10.000	12.000	13.000	5.000	12.000	8.000	15.000	
10.000	12.000	2.000	7.000	13.000	7.000	9.000	1.000	11.000	8.000	
16.000	11.000	9.000	2.000	10.000	11.000	8.000	8.000	15.000	14.000	
8.000	16.000	13.000	12.000	4.000	9.000	11.000	4.000	17.000	6.000	
11.000	1.000	5.000	11.000	8.000	1.000	1.000	6.000	7.000	9.000	
