-0.143	-0.124	0.090	0.022	-0.040	-0.034	0.143	-0.042	-0.023	0.291	
-0.023	-0.067	-0.035	-0.037	-0.027	0.012	0.097	0.080	0.016	0.014	
0.067	0.088	0.010	0.008	-0.067	0.075	-0.104	0.006	0.008	-0.093	
-0.015	-0.124	0.030	0.083	0.017	-0.051	0.085	-0.070	-0.014	0.141	
-0.037	-0.097	0.104	-0.001	-0.014	0.111	0.134	-0.179	-0.071	0.183	
-0.175	-0.244	0.102	0.077	0.052	-0.015	0.152	-0.088	-0.007	0.246	
0.190	0.383	-0.101	-0.074	0.032	-0.073	-0.309	0.156	0.104	-0.546	
0.165	0.182	-0.071	-0.005	0.083	-0.108	-0.237	0.180	0.010	-0.387	
-0.029	-0.022	-0.034	-0.056	-0.046	0.047	0.036	-0.008	0.033	0.197	
0.041	0.088	-0.087	0.019	0.065	-0.002	-0.057	0.056	-0.012	-0.160	
