12.000	16.000	17.000	3.000	7.000	13.000	12.000	17.000	5.000	1.000	
12.000	9.000	12.000	17.000	6.000	17.000	6.000	15.000	13.000	3.000	
13.000	9.000	17.000	12.000	9.000	13.000	13.000	14.000	11.000	14.000	
6.000	7.000	10.000	20.000	17.000	11.000	14.000	16.000	7.000	12.000	
6.000	7.000	5.000	16.000	14.000	10.000	6.000	1.000	15.000	13.000	
14.000	10.000	9.000	16.000	7.000	7.000	9.000	15.000	14.000	13.000	
15.000	11.000	6.000	5.000	12.000	14.000	16.000	14.000	8.000	17.000	
7.000	4.000	8.000	17.000	14.000	13.000	4.000	4.000	6.000	15.000	
14.000	10.000	14.000	8.000	8.000	13.000	8.000	10.000	15.000	12.000	
14.000	10.000	16.000	14.000	13.000	1.000	13.000	9.000	15.000	18.000	
