-0.020	-0.080	0.162	-0.069	-0.046	0.143	0.033	-0.228	0.092	0.049	
-0.060	0.053	-0.111	-0.034	0.047	0.060	0.098	-0.122	0.072	-0.041	
0.085	0.069	0.017	-0.082	0.015	0.072	0.012	-0.080	-0.030	-0.068	
-0.143	-0.089	0.067	-0.054	0.009	0.187	0.246	-0.265	0.011	0.058	
0.011	0.050	0.034	0.015	-0.115	0.074	-0.099	-0.063	0.083	0.012	
0.052	-0.017	0.001	0.203	-0.001	-0.313	-0.176	0.399	-0.046	-0.036	
0.035	-0.051	-0.018	-0.016	0.026	-0.066	-0.048	0.180	-0.000	-0.003	
0.133	0.009	-0.109	0.203	0.016	-0.237	-0.152	0.276	-0.096	0.014	
-0.000	0.032	-0.070	-0.054	0.102	0.054	-0.056	0.075	-0.034	-0.033	
-0.156	0.015	0.055	-0.120	-0.006	0.111	0.273	-0.276	-0.009	0.087	
